company	address	city	state	zip_code	lat	lon	website
Gordon Biersch Brewery Restaurant - Glendale	6915 N 95th Ave	Glendale	AZ	85305-2488	33.53612	-112.263649	www.craftworksrestaurants.com
GBC	26015 Jefferson Ave Ste D	Murrieta	CA	92562-6985	33.539159	-117.1858	
Garage Brewing Company	26015 Jefferson Ave. Ste D	Murrieta	CA	92562	33.539159	-117.1858	www.garagebrewco.com
Laguna Beach Brewery and Grille	237 Ocean Ave	Laguna Beach	CA	92651-2106	33.54281	-117.783529	www.lagunabeachbrewery.net
ARIZONA BREWING COMPANY, LLC	8790 E VIA DE VENTURA #4456	SCOTTSDALE	AZ	85258	33.553557	-111.892739	www.A1Brewery.com
Aiken Brewing Co	140 Laurens St SW	Aiken	SC	29801-3848	33.560415	-81.722719	www.aikenbrewingcompany.com
Oconee Brewing Company	202 N West St	Greensboro	GA	30642-1124	33.560655	-83.193389	www.oconeebrewingco.com
Freak'N Brewing Company	9299 W Olive Ave Ste 513	Peoria	AZ	85345-8385	33.565086	-112.25896	www.freaknbrew.com
North Mountain Brewing Co	522 E Dunlap Ave	Phoenix	AZ	85020-2916	33.568264	-112.066365	www.northmountainbrewing.com
Stadium Brewing Co	26731 Aliso Creek Rd Ste C	Aliso Viejo	CA	92656-4811	33.575464	-117.72603	www.stadiumbrewingco.com
Triple J Chophouse and Brew Co	1807 Buddy Holly Ave	Lubbock	TX	79401-5136	33.578598	-101.84422	www.triplejchophouseandbrewco.com
Bone Haus Brewing	14825 E Shea Blvd Ste 101	Fountain Hills	AZ	85268	33.57879	-111.762002	www.bonehausbrewing.com
Fate Tap + Barrel	7337 E Shea Blvd Ste 105	Scottsdale	AZ	85260-6465	33.581508	-111.923419	www.fatebrewing.com
Scottsdale Beer Company	8608 E Shea Blvd	Scottsdale	AZ	85260-6614	33.582871	-111.895025	www.scottsdalebeercompany.com
O.H.S.O. Brewery	10810 N Tatum Blvd Ste 126	Phoenix	AZ	85028-6057	33.584362	-111.979085	www.ohsobrewery.com
The Brewery LBK	1204 Broadway	Lubbock	TX	79401	33.584678	-101.848221	www.thebrewerylbk.com
Two Docs Brewing Co.	502 Texas Ave	Lubbock	TX	79401	33.59092	-101.845923	twodocsbrewing.com
Stadium Pizza - Murrieta	32278 Clinton Keith Rd Ste 101	Wildomar	CA	92595-7314	33.591395	-117.249577	www.stadiumpizza.com
GameCraft Brewing	23301 Avenida de La Carlota Ste C	Laguna Hills	CA	92653-1589	33.595714	-117.715535	www.gamecraftbrewing.com
The Plains Brewing Company	515 N FM 179	Lubbock	TX	79416-9512	33.604763	-102.00937	
Mesquite River Brewing	13610 N Scottsdale Rd, Suite 18	Scottsdale	AZ	85254-4037	33.609676	-111.926263	www.mesquiteriverbrewing.com
Printer's Ale Manufacturing Co.	940 Columbia Dr	Carrollton	GA	30117-8780	33.612517	-85.10311	www.printers-ale.com
903 Brewers	1718 S Elm St	Sherman	TX	75090-8725	33.617344	-96.607104	www.903brewers.com
Slag Heap Brewing Company	227 Main St	Trussville	AL	35173	33.618962	-86.609783	www.slagheapbrewing.com
Loco Patron Mexican Brewery	14950 N Northsight Blvd	Scottsdale	AZ	85260	33.621507	-111.897897	www.locopatron.com
Krootz Brewing Company	315 West Elm St.	Gainesville	TX	76240	33.625169	-97.147772	www.krootzbrewingcompany.com
Laguna Beach Beer Co	29851 Aventura	Rancho Santa Margarita	CA	92688-2014	33.636614	-117.60958	www.lagunabeer.com
State 48 Brewery	13823 W Bell Rd	Surprise	AZ	85374-3873	33.637979	-112.357786	
Rock Bottom Brewery - Arrowhead	7640 W Bell Rd	Glendale	AZ	85308-8619	33.63871	-112.223594	www.rockbottom.com
Dubina Brewing	17035 N 67th Ave Ste 6	Glendale	AZ	85308-3655	33.639521	-112.202133	www.dubinabrewing.com
Black Canyon Beer Company	2734 W Bell Rd	Phoenix	AZ	85053	33.640047	-112.116201	
Huntington Beach Beer Co	201 Main St Ste E	Huntington Beach	CA	92648-8110	33.658285	-118.001209	www.hbbeerco.com
Cheaha Brewing Co	1208 Walnut Ave	Anniston	AL	36201-4526	33.661081	-85.833828	www.cheahabrewingcompany.com
Cellarman's Pub & Brewery	2130 Texoma Pkwy	Sherman	TX	75090-2622	33.661946	-96.599568	www.cellarmanspub.com
Arches Brewing	3361 Dogwood Dr	Hapeville	GA	30354-1439	33.66241	-84.409441	
Left Coast Brewing Co. Tasting Room Smokehouse Distillery	6652 Irvine Center Dr	Irvine	CA	92618	33.668463	-117.762649	
Gordon Biersch Brewery Restaurant - Myrtle Beach	3060 Howard Ave	Myrtle Beach	SC	29577-1643	33.668655	-78.939051	www.craftworksrestaurants.com
Stadium Pizza Main ST	169 N Main St	Lake Elsinore	CA	92530-4005	33.669305	-117.327421	www.stadiumpizza.com
Richter Aleworks	8279 W Lake Pleasant Pkwy Ste 110	Peoria	AZ	85382-7434	33.67043	-112.239778	www.richteraleworks.com
Peoria Artisan Brewery	10144 W Lake Pleasant Pkwy Ste 1130	Peoria	AZ	85382-9716	33.676391	-112.276352	www.peoriaartisanbrewing.com
Peoria Artisan Brewery	10144 W Lake Pleasant Parkway Ste 1130	Peoria	AZ	85382-9716	33.676391	-112.276352	www.peoriaartisanbrewing.com
Bootlegger's Brewery Costa Mesa	2930 Bristol St	Costa Mesa	CA	92626	33.677436	-117.885878	
Barley Forge Brewing	2957 Randolph Ave Ste B	Costa Mesa	CA	92626-4375	33.678788	-117.888273	www.barleyforge.com
Gunwhale Ales	2960 Randolph Ave Unit A	Costa Mesa	CA	92626-4312	33.678883	-117.887272	www.gunwhaleales.com
Brewing Reserve of California	2930 College Ave Suite D	Costa Mesa	CA	92626	33.679202	-117.916064	www.brcbeer.com
Craft Brewing Company	530 Crane St	Lake Elsinore	CA	92530-2779	33.686752	-117.339931	www.craftbrewibgcompany.com
Karl Strauss Brewing Co - Costa Mesa	901 S Coast Dr Ste A	Costa Mesa	CA	92626-7790	33.68838	-117.895798	www.karlstrauss.com
The Mason Jar Brewing Company	29683 New Hub Dr Ste A	Menifee	CA	92586-6545	33.689306	-117.177356	www.masonjarbrewing.com
Four Sons Brewing	18421 Gothard St Ste 100	Huntington Beach	CA	92648-1236	33.695005	-118.000367	www.foursonsbrewing.com
Dfamle Enterprises LP (DBA Four Sons Brewing)	18421 Gothard St Ste 100	Huntington Beach	CA	92648-1235	33.695005	-118.000367	
New South Brewing Co	1109 Campbell St	Myrtle Beach	SC	29577-3527	33.697279	-78.889902	www.newsouthbrewing.com
Beachwood Brewing	7631 Woodwind Dr Ste B	Huntington Beach	CA	92647-7117	33.704476	-117.99533	www.beachwoodbbq.com
Network Brewery	1824 Carnegie Ave	Santa Ana	CA	92705-5503	33.711832	-117.845604	www.networkbrewery.com
Riip Beer Company	17214 PACIFIC COAST HWY	Huntington Beach	CA	92649-4116	33.712794	-118.063349	www.riipbeer.com
TAPS Brewery and Barrel Room	15501 Red Hill Ave	Tustin	CA	92780-7302	33.7159	-117.832773	
Liberty Steakhouse and Brewery	1321 Celebrity Cir	Myrtle Beach	SC	29577-7445	33.716195	-78.882565	www.libertybreweryandgrill.com/home
Cismontane Brewing Co	1409 E Warner Ave Ste C	Santa Ana	CA	92705-5432	33.716369	-117.851739	www.cismontanebrewing.com
Unsung Brewing Company	1332 Bell Ave Ste 2D	Tustin	CA	92780-6439	33.716916	-117.83936	
Brouwerij West	110 E 22nd St	San Pedro	CA	90731-7202	33.72668	-118.27682	www.brouwerijwest.com
Eventide Brewing Co	1015 Grant St SE	Atlanta	GA	30315-2014	33.726703	-84.3773	www.eventidebrewing.com
Monday Night Brewing - Garage	933 Lee St SW	Atlanta	GA	30310	33.729167	-84.416135	
Hixtown Brewing Co	407 Main Street	Villa Rica	GA	30180	33.733425	-84.920518	www.hixtownbrewingco.com
Port Town Brewing Co	700-726 S Centre St	San Pedro	CA	90731	33.737984	-118.283532	www.porttownbrewing.com
San Pedro Brewing Co	331 W 6th St	San Pedro	CA	90731-3317	33.73863	-118.28418	www.sanpedrobrewing.com
Babe's Bar-B-Que and Brewhouse	71800 Highway 111 Ste A176	Rancho Mirage	CA	92270-4495	33.739584	-116.410264	
Archaic Craft Brewery At Centro	140 E Main St	Tustin	CA	92780-4408	33.741945	-117.82319	
Idyllwild Brewpub	54423 Village Center Dr	Idyllwild	CA	92549	33.743251	-116.71294	www.idyllwildbrewpub.com
Ballast Point Brewing Company	110 N Marina Dr	Long Beach	CA	92802-2294	33.747682	-118.11356	www.ballastpoint.com
The Good Beer Company	309 W 4th St	Santa Ana	CA	92701-4502	33.748245	-117.870179	www.thegoodbeerco.com
Tustin Brewing Co	13011 Newport Ave Ste 100	Tustin	CA	92780-3517	33.749601	-117.81148	www.tustinbrewery.com
Ivanhoe Aleworks	220 W Main St	Denison	TX	75020-3025	33.755105	-96.537862	
Belmont Brewing Co	25 39th Pl	Long Beach	CA	90803-2806	33.759363	-118.148172	www.belmontbrewing.com
Stats Brewpub	300 Marietta St NW	Atlanta	GA	30313-1632	33.761491	-84.396026	StatsATL.com
The Wrecking Bar Brewpub	292 Moreland Ave NE	Atlanta	GA	30307-1953	33.762279	-84.349728	www.wreckingbarbrewpub.com
Max Lager's Wood Fired Grill & Brewery	320 Peachtree St NE	Atlanta	GA	30308-3210	33.764026	-84.386412	www.maxlagers.com
La Quinta Brewing Co	77917 Wildcat Dr	Palm Desert	CA	92211-1159	33.764769	-116.305336	www.laquintabrewing.com
Rock Bottom Brewery - Long Beach	1 Pine Ave	Long Beach	CA	90802-4759	33.767569	-118.193032	www.rockbottom.com
Beachwood BBQ & Brewing	210 E 3rd St Ste A	Long Beach	CA	90802-3197	33.770119	-118.190711	www.beachwoodbbq.com
Beachwood Blendery	247 Long Beach Blvd	Long Beach	CA	90802-3136	33.77025	-118.189747	beachwoodbbq.com/blendery.html
New Realm Brewing	550 Somerset Ter NE Unit 101	Atlanta	GA	30306-4317	33.770416	-84.362477	www.newrealmbrewing.com
Torched Hop Brewing Company	249 Ponce de Leon Ave NE	Atlanta	GA	30308-1937	33.77227	-84.37929	www.Torchedhopbrewing.com
Twain's Brewpub & Billiards	211 E Trinity Pl	Decatur	GA	30030-3414	33.772354	-84.294665	www.twains.net
Three Taverns Craft Brewery	121 New St	Decatur	GA	30030-4131	33.772592	-84.28541	www.threetavernsbrewery.com
BlueTarp Brewing Co	731 E College Ave	Decatur	GA	30030-5365	33.7738	-84.283535	www.bluetarpbrew.com
Wild Heaven Craft Beers	135B Maple St	Decatur	GA	30030-3953	33.776215	-84.276257	www.wildheavencraftbeers.com
The Lost Druid Brewery	2866 Washington St	AVONDALE ESTATES	GA	30002	33.777354	-84.272593	thelostdruid.com
5 Seasons Brewing Co	1000 Marietta St NW Ste 204	Atlanta	GA	30318	33.778601	-84.41066	www.5seasonsbrewing.com
Park Tavern Brewery	500 10th St NE	Atlanta	GA	30309-4272	33.7822	-84.369286	www.parktavern.com
Chapman Crafted Beer	123 N Cypress St	Orange	CA	92866-1309	33.788384	-117.856223	www.chapmancrafted.beer
Nocona Beer and Brewery	915 E Hwy 82	Nocona	TX	76255	33.789354	-97.714087	www.noconabeer.com
Orpheus Brewing	1440 Dutch Valley Pl NE Ste 2001	Atlanta	GA	30324-5366	33.793252	-84.368777	www.orpheusbrewing.com
Monday Night Brewing	670 Trabert Ave NW	Atlanta	GA	30318-4230	33.794929	-84.409887	www.mondaynightbrewing.com
Karl Strauss Brewing Co - Anaheim	2390 E Orangewood Ave Ste 100	Anaheim	CA	92806-6141	33.795345	-117.882354	
Golden Road Brewing	2210 E Orangewood Ave	Anaheim	CA	92806	33.795594	-117.885035	
Back Street Brewery & Tasting Room	1884 S Santa Cruz St	Anaheim	CA	92805-6726	33.80066	-117.895943	www.backstreetbrew.com
Divine Science Brewing	1884 Santa Cruz Ave.,	Anaheim	CA	92805	33.80066	-117.895943	https://divinesciencebrewing.com
Burnin Daylight Brewing Company	24516 Narbonne Avenue Ste 100	Lomita	CA	90717	33.802904	-118.319745	www.burnindaylightbrewing.com
Ten Mile Brewing	1136 E Willow St	Signal Hill	CA	90755-3433	33.804094	-118.177765	www.tenmilebrewing.com
Long Beach Beer Lab	518 W Willow St	Long Beach	CA	90806-2831	33.804232	-118.198231	www.lbbeer.com
JT Schmids Restaurant & Brewery	2610 E Katella Ave	Anaheim	CA	92806-5903	33.805591	-117.876985	www.jtschmids.com
Second Self Brewing	1311 Logan Cir NW	Atlanta	GA	30318-2858	33.805605	-84.430006	secondselfbeer.com
Brewheim Brewing Company	1931 E Wright Cir	Anaheim	CA	92806	33.805871	-117.891048	www.brewheim.com
SweetWater Brewing Co	195 Ottley Dr NE	Atlanta	GA	30324-3924	33.808087	-84.381192	www.sweetwaterbrew.com
Noble Ale Works	1621 S Sinclair St	Anaheim	CA	92806-5947	33.808466	-117.882848	www.noblealeworks.com
The Woodlands At SweetWater	215 Ottley Dr	Atlanta	GA	30324-3924	33.808727	-84.380377	
Ballast Point Brewing Company	1580 S Disneyland Dr	Anaheim	CA	92802-2294	33.808834	-117.923234	
Steady Brewing	2936 Clark Ave	Long Beach	CA	90815	33.809847	-118.133508	Www.steadybrewing.com
Black Cock Brewing Company	1444 N Batavia St	Orange	CA	92867-3505	33.811211	-117.863294	
The Village Corner	6655 James B Rivers Dr	Stone Mountain	GA	30083-2232	33.811688	-84.170674	www.germanresturant.com
Stone Church Brewing	2785 Cabot Dr Ste 160	Corona	CA	92883-7388	33.812266	-117.507646	www.stonechurchbrewing.com
Scofflaw Brewing Co	1738 Macarthur Blvd NW	Atlanta	GA	30318-2022	33.813336	-84.444796	www.scofflawbeer.com
TAPS Fish House and Brewery - Corona	2745 Lakeshore Dr	Corona	CA	92883-7367	33.814155	-117.508379	
Legends Craft Brewery	1301 S Lewis St	Anaheim	CA	92805-6431	33.81659	-117.898806	www.legendsbeer.com
Atlanta Brewing	2323 Defoor Hills Rd NW	Atlanta	GA	30318-2207	33.817259	-84.434893	www.atlantabrewing.com
Zymurgy Brew Works	22755 Hawthorne Blvd	Torrance	CA	90505-3613	33.820874	-118.3522	www.zymurgybrewworks.com
Liberation Brewing	3630 Atlantic Ave	Long Beach	CA	90807	33.823182	-118.184594	www.liberationbrewing.com
Timeless Pints Brewing Co	3671 Industry Ave Ste C1	Lakewood	CA	90712-4155	33.823826	-118.165633	www.timelesspints.com
Green Cheek Beer Company	2294 N Batavia St Ste C	Orange	CA	92865-3108	33.825922	-117.864152	
Cave Creek Beer Co	7100 E Cave Creek Rd	Cave Creek	AZ	85331	33.82981	-111.928045	www.cavecreekbeercompany.com
Unsung Brewing Company- Taproom	500 S Anaheim Blvd Ste B	Anaheim	CA	92805-4725	33.830955	-117.911987	
Ambitious Ales	4019 Atlantic Ave	Long Beach	CA	90807-2907	33.831229	-118.185439	www.ambitiousales.com
Towne Park Brew Co	1566 W Lincoln Ave	Anaheim	CA	92801-5850	33.8322	-117.936617	www.towneparkbrew.com
Twisted Barley Brewing Company	520 19th St W	Jasper	AL	35501-5351	33.832661	-87.269436	
Anaheim Brewery	336 S Anaheim Blvd	Anaheim	CA	92805-3830	33.832742	-117.912488	www.anaheimbrew.com
Dutch's BrewHouse	4244 Atlantic Ave	Long Beach	CA	90807-2802	33.833546	-118.184629	dutchsbrewhouse.com
Red Car Brewery and Restaurant	1266 Sartori Ave	Torrance	CA	90501-2717	33.835651	-118.316101	www.redcarbrewery.com
Yorkshire Square Brewing Co.	1109 Van Ness Ave	Torrance	CA	90501-2236	33.8371	-118.316394	www.yorkshiresquarebrewery.com
Strand Brewing Co	2201 Dominguez St	Torrance	CA	90501-1418	33.840679	-118.322657	www.strandbrewing.com
Dudes' Brewing Co	1840 WEST 208TH STREET	Torrance	CA	90501	33.841721	-118.310939	www.thedudesbrew.com
Tucker Brewing Company	2003 S Bibb Dr	Tucker	GA	30084-6240	33.842791	-84.207085	www.tuckerbrewing.com
Scholb Premium Ales	2964 Columbia St	Torrance	CA	90503-3806	33.843252	-118.339149	www.drinkscholb.com
Absolution Brewing Co	2878 Columbia St	Torrance	CA	90503-3808	33.843809	-118.337972	www.absolutionbrewingcompany.com
Coachella Valley Brewing Co	30-640 Gunther St	Thousand Palms	CA	92276-2333	33.843837	-116.393413	www.cvbco.com
Gordon Biersch Brewery Restaurant - Atlanta	3242 Peachtree Rd NE	Atlanta	GA	30305-2425	33.844189	-84.373132	www.craftworksrestaurants.com
Cosmic Brewery	20316 Gramercy Pl	Torrance	CA	90501-1511	33.846307	-118.311548	www.cosmicbrewery.com
Monkish Brewing Co	20311 S Western Ave	Torrance	CA	90501-1504	33.84674	-118.309435	www.monkishbrewing.com
Smog City Brewing	1901 del Amo Blvd Ste B	Torrance	CA	90501-1350	33.847018	-118.313599	www.smogcitybrewing.com
Smog City Brewing Wood Cellar	1879 Del Amo Blvd	Torrance	CA	90501-1302	33.847081	-118.312794	www.smogcitybrewing.com
Hoparazzi Brewing Co	2910 E La Palma Ave Ste D	Anaheim	CA	92806-2618	33.849121	-117.863002	
Asylum Brewing	2970 E. La Palma Ave. Suite D	Anaheim	CA	92806	33.849361	-117.860932	Www.asylumbrewing.beer
Bottle Logic Brewing	1072 N Armando St	Anaheim	CA	92806-2605	33.849508	-117.859702	www.bottlelogic.com
Phantom Ales	1211 N Las Brisas St	Anaheim	CA	92806-1823	33.854077	-117.866847	www.phantomales.com
EuroBevs	2255 Cumberland Pkwy SE	Atlanta	GA	30339-4515	33.856788	-84.480813	www.eurobevs.com
Bruery Terreux	1174 N Grove St	Anaheim	CA	92806-2129	33.857436	-117.84191	www.thebruery.com
HopSaint Brewing Company	5160 W 190th St	Torrance	CA	90503-1005	33.858125	-118.365921	www.hopsaint.com
All-American Brew Works	5120 E La Palma Ave Ste 103	Anaheim	CA	92807-2082	33.859048	-117.805642	www.allamericanbrewworks.com
Bruery, The	717 Dunn Way	Placentia	CA	92870-6806	33.861307	-117.880169	www.thebruery.com
Phantom Carriage Brewery	18525 S Main St	Gardena	CA	90248-4611	33.861852	-118.276219	www.phantomcarriage.com
Stereo Brewing Co	950 S Via Rodeo	Placentia	CA	92870-6775	33.863221	-117.819493	www.stereobrewing.com
Brewery At Abigaile	1301 Manhattan Ave	Hermosa Beach	CA	90254-3666	33.863251	-118.39953	www.abigailerestaurant.com
King Harbor Brewing Co	2907 182nd St	Redondo Beach	CA	90278-3922	33.86569	-118.35991	www.kingharborbrewing.com
Tallulah Brewing Company	1804 4th Ave S	Jasper	AL	35501-5330	33.86615	-87.269589	www.tallulahbrewing.com
Bootleggers Brewery	1100 E Truslow Ave	Fullerton	CA	92832-1803	33.867275	-117.908842	www.bootleggersbrewery.com
Bootleggers Brewery	130 S Highland Ave	Fullerton	CA	92832-1803	33.869621	-117.928458	
Two Coast Brewing Co.	1866 W 169th St Ste H	Gardena	CA	90247-5231	33.877833	-118.31142	www.twocoastbrewing.com
Steady Hand Beer Co.	4555 Stella Dr	Atlanta	GA	0	33.879232	-84.394846	www.steadyhandbeer.com
Skyland Ale Works	1869 Pomona Rd Ste E	Corona	CA	92880-1789	33.88197	-117.599615	www.skylandaleworks.com
Storytellers Brewery and Meet House, LLC	109 N Maple St Ste C	Corona	CA	92880-1798	33.882939	-117.60341	www.storytellersbrewery.com
Main Street Brewery	493 N Main St	Corona	CA	92880-2042	33.886365	-117.564408	www.mainstreetbrewery.com
Evans Brewing Co / Bayhawk Ales	2440 Railroad St	Corona	CA	92880-5418	33.886866	-117.615052	www.evansbrewco.com
Hopstix	3404 Pierce Dr NE	Chamblee	GA	30341-2444	33.890609	-84.303158	www.hopstix.com
Contrast Artisan Ales	5504 PEACHTREE RD	CHAMBLEE	GA	30341	33.894608	-84.297683	www.contrastartisanales.com
Delicious Science Brewing	11626 Sterling Ave Ste G	Riverside	CA	92503-4991	33.895456	-117.485153	www.delicioussciencebreing.com
Wicks Brewing Company LLC	11620 Sterling Ave Ste C	Riverside	CA	92503-4904	33.895897	-117.484475	wicksbrewing.com
Porter Pizza & Brewery	6370 Powers Ferry Rd NW	Sandy Springs	GA	30339	33.904785	-84.430512	www.porterpizzabrewery.com
Ximix Craft Exploration	13723 1/2 Harvard Pl	Gardena	CA	90249-2527	33.906234	-118.307783	www.ximixcraft.com
Thompson Brewing Co	9900 Indiana Ave Ste 7	Riverside	CA	92503-5498	33.909514	-117.449103	www.thompsonbrewing.com
Route 30 Brewing Company	9860 Indiana Ave Ste 19	Riverside	CA	92503-5515	33.910244	-117.447799	
State Brewing Co LLC	1237 W 134th St Ste 2	Gardena	CA	90247-1962	33.910949	-118.297226	www.statebrewingco.com
BJs Restaurant & Brewery - Brea	600 Brea Mall Dr	Brea	CA	92821-5764	33.913233	-117.889367	www.bjsrestaurants.com
Wichita Falls Brewing Co.	701 Indiana Ave	Wichita Falls	TX	76301	33.913692	-98.491689	www.wichitafallsbrewing.com
Los Angeles Ale Works	12918 Cerise Ave	Hawthorne	CA	90250-5521	33.915158	-118.332309	www.laaleworks.com
TAPS Fish House and Brewery - Brea	101 E Imperial Hwy	Brea	CA	92821-4924	33.916821	-117.899836	www.tapsfishhouse.com
Common Space Brewery	3411 W El Segundo Blvd	Hawthorne	CA	90250-4816	33.916959	-118.333432	www.commonspace.la
El Segundo Brewing Co	140 Main St	El Segundo	CA	90245-3801	33.917669	-118.415556	www.elsegundobrewing.com
Ironmonger Brewing	2129 Northwest Pkwy SE Ste 105	Marietta	GA	30067-9223	33.92086	-84.489677	www.ironmongerbrewing.com
Brew Rebellion	33 S San Gorgonio Ave	Banning	CA	92220-6001	33.925154	-116.876981	
Sons of Liberty Aleworks	1780 Town and Country Dr Ste 101	Norco	CA	92860-3618	33.925519	-117.551958	www.solaleworks.com
Red Hare Brewing Company	1998 Delk Industrial Blvd SE	Marietta	GA	30067-8904	33.925771	-84.494743	www.redharebrewing.com
Schoolhouse Brewing	840 Franklin Ct Suite 100	Marietta	GA	30067	33.927187	-84.497978	
Akademia Brewing Company	150 Crane Dr	Athens	GA	30606-0600	33.942112	-83.470457	www.AkademiaBC.com
Porter Brew & Que Brewery	5486 Chamblee Dunwoody Rd #14	Atlanta	GA	30338	33.947939	-84.335695	http://www.porterbbqbrewery.com/
Glover Park Brewery	65 Atlanta St	Marietta	GA	30060	33.950183	-84.548666	
Johnnie MacCracken's Celtic Firehouse Pub, Inc.	15 Atlanta Street	Marietta	GA	30060-1985	33.951862	-84.548718	www.johnniemaccrackens.com
Check Six Brewing Co	5130 Southport Supply Rd SE Unit 104	Southport	NC	28461-9261	33.952221	-78.043812	www.checksixbeer.com
Beavers Bend Brewery	46 Coho Rd	Broken Bow	OK	74728-6765	33.953477	-94.828998	www.beaversbendbrewery.com
Makai Brewing Company	5850 Ocean Hwy W	Ocean Isle Beach	NC	28469-3510	33.953512	-78.459763	www.MakaiBrewingCompany.com
Packinghouse Brewing Co, The	6421 Central Ave Ste 101	Riverside	CA	92504-1450	33.954122	-117.439906	pbbeer.com
Creature Comforts Brewing Co.	271 W Hancock Ave	Athens	GA	30601-2727	33.959158	-83.380082	www.creaturecomfortsbeer.com
